symbol,arm,direction,created_time,fill_time,exit_time,entry,stop,target,exit_price,outcome,gross_R,cost_R,net_R,hold_bars_4h,fill_age_4h,zone_pierce,session,month,config
SOLUSDT,baseline,LONG,2024-11-13 08:00:00+00:00,2024-11-13 08:00:00+00:00,2024-11-13 14:45:00+00:00,205.38,195.97125599474865,216.6704928063016,216.6704928063016,target,1.1999999999999993,0.032742946330355606,1.1672570536696436,1.6875,0.0,False,visible,2024-11,baseline
SOLUSDT,baseline,LONG,2024-11-13 16:00:00+00:00,2024-11-13 16:00:00+00:00,2024-11-13 21:15:00+00:00,216.7,207.10776664853327,228.21068002176006,207.10776664853327,stop,-1.0,0.03388679029063629,-1.0338867902906363,1.3125,0.0,False,visible,2024-11,baseline
SOLUSDT,baseline,LONG,2024-11-14 00:00:00+00:00,2024-11-14 00:00:00+00:00,2024-11-15 04:30:00+00:00,215.29,205.30224522245982,227.2753057330482,205.30224522245982,stop,-1.0,0.03233309259115928,-1.0323330925911594,7.125,0.0,False,night,2024-11,baseline
SOLUSDT,baseline,LONG,2024-11-15 08:00:00+00:00,2024-11-15 08:00:00+00:00,2024-11-15 23:00:00+00:00,209.3,199.6955181133766,220.8253782639481,220.8253782639481,target,1.2,0.032687864239428925,1.1673121357605711,3.75,0.0,False,visible,2024-11,baseline
SOLUSDT,baseline,LONG,2024-11-16 00:00:00+00:00,2024-11-16 00:00:00+00:00,2024-11-17 04:00:00+00:00,218.69,209.2072794626236,230.06926464485167,230.06926464485167,target,1.2,0.03459292074537485,1.1654070792546252,7.0,0.0,False,night,2024-11,baseline
SOLUSDT,baseline,LONG,2024-11-17 08:00:00+00:00,2024-11-17 08:00:00+00:00,2024-11-19 08:00:00+00:00,237.49,228.00262801639312,248.87484638032828,243.49,timeout,0.63241960053504,0.037548332732766664,0.5948712678022733,12.0,0.0,False,visible,2024-11,baseline
SOLUSDT,baseline,LONG,2024-11-19 12:00:00+00:00,2024-11-19 12:00:00+00:00,2024-11-19 21:00:00+00:00,246.24,237.35664047200035,256.90003143359957,237.35664047200035,stop,-1.0,0.04157886426140989,-1.0415788642614099,2.25,0.0,False,visible,2024-11,baseline
SOLUSDT,baseline,LONG,2024-11-20 00:00:00+00:00,2024-11-20 00:00:00+00:00,2024-11-21 13:15:00+00:00,237.68,228.4849231475892,248.71409222289296,248.71409222289296,target,1.1999999999999982,0.038772922262909196,1.161227077737089,9.3125,0.0,False,night,2024-11,baseline
SOLUSDT,baseline,LONG,2024-11-21 16:00:00+00:00,2024-11-21 16:00:00+00:00,2024-11-21 19:15:00+00:00,249.03,239.79864076057171,260.10763108731396,260.10763108731396,target,1.200000000000002,0.04046478858763753,1.1595352114123645,0.8125,0.0,False,visible,2024-11,baseline
SOLUSDT,baseline,LONG,2024-11-21 20:00:00+00:00,2024-11-21 20:00:00+00:00,2024-11-23 20:00:00+00:00,254.18,244.5482021348166,265.7381574382201,254.58,timeout,0.041529110722506694,0.039584510112924756,0.0019446006095819382,12.0,0.0,False,visible,2024-11,baseline
SOLUSDT,baseline,LONG,2024-11-24 00:00:00+00:00,2024-11-24 00:00:00+00:00,2024-11-24 12:30:00+00:00,255.07,246.91569660309383,264.8551640762874,246.91569660309383,stop,-1.0,0.046920623550156956,-1.046920623550157,3.125,0.0,False,night,2024-11,baseline
SOLUSDT,baseline,LONG,2024-11-24 16:00:00+00:00,2024-11-24 16:00:00+00:00,2024-11-24 23:00:00+00:00,244.39,235.97700907645157,254.4855891082581,254.4855891082581,target,1.2000000000000006,0.04357368304937886,1.1564263169506217,1.75,0.0,False,visible,2024-11,baseline
SOLUSDT,baseline,LONG,2024-11-25 00:00:00+00:00,2024-11-25 00:00:00+00:00,2024-11-25 14:45:00+00:00,252.95,244.548301193471,263.0320385678348,244.548301193471,stop,-1.0,0.045160509646590415,-1.0451605096465904,3.6875,0.0,False,night,2024-11,baseline
SOLUSDT,baseline,LONG,2024-11-25 16:00:00+00:00,2024-11-25 16:00:00+00:00,2024-11-25 21:30:00+00:00,245.07,236.06023858253656,255.8817137009561,236.06023858253656,stop,-1.0,0.04080074743016821,-1.0408007474301681,1.375,0.0,False,visible,2024-11,baseline
SOLUSDT,baseline,LONG,2024-11-27 16:00:00+00:00,2024-11-27 16:00:00+00:00,2024-11-29 16:00:00+00:00,240.59,231.3862630095886,251.63448438849372,243.59,timeout,0.3259545555381953,0.039210703258467206,0.2867438522797281,12.0,0.0,False,visible,2024-11,baseline
SOLUSDT,baseline,LONG,2024-11-29 20:00:00+00:00,2024-11-29 20:00:00+00:00,2024-12-01 20:00:00+00:00,241.27,233.7827477125683,250.25470274491806,236.49,timeout,-0.6384184499864958,0.04833615672434367,-0.6867546067108394,12.0,0.0,False,visible,2024-11,baseline
SOLUSDT,baseline,LONG,2024-12-04 04:00:00+00:00,2024-12-04 04:00:00+00:00,2024-12-04 16:15:00+00:00,237.85,229.51361696918218,247.85365963698138,229.51361696918218,stop,-1.0,0.04279733772801461,-1.0427973377280146,3.0625,0.0,False,night,2024-12,baseline
SOLUSDT,baseline,LONG,2024-12-05 12:00:00+00:00,2024-12-05 12:00:00+00:00,2024-12-05 19:45:00+00:00,242.14,232.71027530713462,253.45566963143844,232.71027530713462,stop,-1.0,0.038517561416698494,-1.0385175614166986,1.9375,0.0,False,visible,2024-12,baseline
SOLUSDT,baseline,LONG,2024-12-06 00:00:00+00:00,2024-12-06 00:00:00+00:00,2024-12-08 00:00:00+00:00,236.05,225.4317902149325,248.791851742081,238.29,timeout,0.2109583484732158,0.03334601662306006,0.17761233185015574,12.0,0.0,False,night,2024-12,baseline
SOLUSDT,baseline,LONG,2024-12-08 04:00:00+00:00,2024-12-08 04:00:00+00:00,2024-12-09 01:30:00+00:00,240.86,232.77730911375042,250.55922906349954,232.77730911375042,stop,-1.0,0.04469922270745656,-1.0446992227074565,5.375,0.0,False,night,2024-12,baseline
SOLUSDT,baseline,LONG,2024-12-11 20:00:00+00:00,2024-12-11 20:00:00+00:00,2024-12-13 15:45:00+00:00,229.76,221.02574661946687,240.24110405663976,221.02574661946687,stop,-1.0,0.039458438516122366,-1.0394584385161223,10.9375,0.0,False,visible,2024-12,baseline
SOLUSDT,baseline,SHORT,2024-12-17 12:00:00+00:00,2024-12-17 12:00:00+00:00,2024-12-17 17:00:00+00:00,221.56,228.13766963349087,213.66679643981095,228.13766963349087,stop,-1.0,0.050525492844434944,-1.050525492844435,1.25,0.0,False,visible,2024-12,baseline
SOLUSDT,baseline,LONG,2024-12-17 20:00:00+00:00,2024-12-17 20:00:00+00:00,2024-12-18 01:45:00+00:00,227.45,220.09304250989817,236.27834898812216,220.09304250989817,stop,-1.0,0.046374469399751574,-1.0463744693997516,1.4375,0.0,False,visible,2024-12,baseline
SOLUSDT,baseline,SHORT,2024-12-18 04:00:00+00:00,2024-12-18 04:00:00+00:00,2024-12-18 20:00:00+00:00,217.42,225.1464709991184,208.1482348010579,208.1482348010579,target,1.1999999999999986,0.04220943818170171,1.1577905618182969,4.0,0.0,False,night,2024-12,baseline
SOLUSDT,baseline,SHORT,2024-12-19 00:00:00+00:00,2024-12-19 00:00:00+00:00,2024-12-19 17:45:00+00:00,206.46,213.97537686431932,197.44154776281684,197.44154776281684,target,1.2,0.04120751435238234,1.1587924856476177,4.4375,0.0,False,night,2024-12,baseline
SOLUSDT,baseline,SHORT,2024-12-19 20:00:00+00:00,2024-12-19 20:00:00+00:00,2024-12-20 08:30:00+00:00,191.74,200.71696715762724,180.9676394108473,180.9676394108473,target,1.2000000000000026,0.03203866015658015,1.1679613398434225,3.125,0.0,False,visible,2024-12,baseline
SOLUSDT,baseline,SHORT,2024-12-20 12:00:00+00:00,2024-12-20 12:00:00+00:00,2024-12-20 13:30:00+00:00,176.0,186.2841943197884,163.6589668162539,186.2841943197884,stop,-1.0,0.025670460105175413,-1.0256704601051754,0.375,0.0,False,visible,2024-12,baseline
SOLUSDT,baseline,SHORT,2024-12-20 16:00:00+00:00,2024-12-20 16:00:00+00:00,2024-12-21 07:30:00+00:00,189.73,200.6483590112321,176.62796918652148,200.6483590112321,stop,-1.0,0.026065730180444436,-1.0260657301804443,3.875,0.0,False,visible,2024-12,baseline
SOLUSDT,baseline,SHORT,2024-12-21 08:00:00+00:00,2024-12-21 08:00:00+00:00,2024-12-21 12:30:00+00:00,198.73,208.71303673520927,186.75035591774883,186.75035591774883,target,1.2000000000000017,0.029860152567469322,1.1701398474325324,1.125,0.0,False,visible,2024-12,baseline
SOLUSDT,baseline,SHORT,2024-12-21 16:00:00+00:00,2024-12-21 16:00:00+00:00,2024-12-23 16:00:00+00:00,186.51,196.56386840944066,174.44535790867118,180.82,timeout,0.5659513103092775,0.027826602518220576,0.5381247077910569,12.0,0.0,False,visible,2024-12,baseline
SOLUSDT,baseline,SHORT,2024-12-23 20:00:00+00:00,2024-12-23 20:00:00+00:00,2024-12-24 15:15:00+00:00,187.33,196.38037531103257,176.46954962676097,196.38037531103257,stop,-1.0,0.031047883689139678,-1.0310478836891397,4.8125,0.0,False,visible,2024-12,baseline
SOLUSDT,baseline,SHORT,2024-12-24 20:00:00+00:00,2024-12-24 20:00:00+00:00,2024-12-26 20:00:00+00:00,195.18,203.09191742820138,185.68569908615834,189.05,timeout,0.7747805832945268,0.03700367232808137,0.7377769109664455,12.0,0.0,False,visible,2024-12,baseline
SOLUSDT,baseline,SHORT,2024-12-27 00:00:00+00:00,2024-12-27 00:00:00+00:00,2024-12-28 17:15:00+00:00,188.37,194.49515061801694,181.01981925837967,194.49515061801694,stop,-1.0,0.04613029419535801,-1.046130294195358,10.3125,0.0,False,night,2024-12,baseline
SOLUSDT,baseline,SHORT,2024-12-29 20:00:00+00:00,2024-12-29 20:00:00+00:00,2024-12-30 15:15:00+00:00,192.65,197.9164554542401,186.3302534549119,186.3302534549119,target,1.1999999999999977,0.05487087140694273,1.145129128593055,4.8125,0.0,False,visible,2024-12,baseline
SOLUSDT,baseline,SHORT,2024-12-30 16:00:00+00:00,2024-12-30 16:00:00+00:00,2024-12-30 18:00:00+00:00,187.23,192.8724498673751,180.45906015914983,192.8724498673751,stop,-1.0,0.04977359242903645,-1.0497735924290366,0.5,0.0,False,visible,2024-12,baseline
SOLUSDT,baseline,SHORT,2024-12-31 00:00:00+00:00,2024-12-31 00:00:00+00:00,2024-12-31 14:15:00+00:00,191.26,197.64730371217547,183.5952355453894,197.64730371217547,stop,-1.0,0.04491566597234607,-1.044915665972346,3.5625,0.0,False,night,2024-12,baseline
SOLUSDT,baseline,SHORT,2025-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2025-01-02 00:15:00+00:00,189.22,195.539213231554,181.63694412213522,195.539213231554,stop,-1.0,0.04491540158555499,-1.044915401585555,6.0625,0.0,False,night,2025-01,baseline
SOLUSDT,baseline,LONG,2025-01-06 16:00:00+00:00,2025-01-06 16:00:00+00:00,2025-01-07 01:00:00+00:00,221.52,216.81799951537562,227.16240058154926,216.81799951537562,stop,-1.0,0.07066779365220406,-1.070667793652204,2.25,0.0,False,visible,2025-01,baseline
SOLUSDT,baseline,LONG,2025-01-07 04:00:00+00:00,2025-01-07 04:00:00+00:00,2025-01-07 14:45:00+00:00,217.27,212.54792180586014,222.93649383296784,212.54792180586014,stop,-1.0,0.06901728150212556,-1.0690172815021255,2.6875,0.0,False,night,2025-01,baseline
SOLUSDT,baseline,SHORT,2025-01-08 16:00:00+00:00,2025-01-08 16:00:00+00:00,2025-01-08 17:15:00+00:00,197.68,203.21925569277744,191.03289316866707,191.03289316866707,target,1.200000000000003,0.053530657627274526,1.1464693423727286,0.3125,0.0,False,visible,2025-01,baseline
SOLUSDT,baseline,SHORT,2025-01-08 20:00:00+00:00,2025-01-08 20:00:00+00:00,2025-01-09 13:45:00+00:00,194.17,200.17788028615047,186.96054365661942,186.96054365661942,target,1.1999999999999982,0.04847882882610168,1.1515211711738964,4.4375,0.0,False,visible,2025-01,baseline
SOLUSDT,baseline,SHORT,2025-01-09 16:00:00+00:00,2025-01-09 16:00:00+00:00,2025-01-09 20:15:00+00:00,192.09,198.36175543502276,184.56389347797273,184.56389347797273,target,1.1999999999999955,0.045941682992132596,1.1540583170078629,1.0625,0.0,False,visible,2025-01,baseline
SOLUSDT,baseline,SHORT,2025-01-10 00:00:00+00:00,2025-01-10 00:00:00+00:00,2025-01-10 07:00:00+00:00,184.87,191.3709651455043,177.06884182539486,191.3709651455043,stop,-1.0,0.04265597396592238,-1.0426559739659225,1.75,0.0,False,night,2025-01,baseline
SOLUSDT,baseline,SHORT,2025-01-10 08:00:00+00:00,2025-01-10 08:00:00+00:00,2025-01-10 15:00:00+00:00,191.63,198.02706943668483,183.9535166759782,183.9535166759782,target,1.2000000000000008,0.04493385648616054,1.1550661435138403,1.75,0.0,False,visible,2025-01,baseline
SOLUSDT,baseline,SHORT,2025-01-10 16:00:00+00:00,2025-01-10 16:00:00+00:00,2025-01-12 16:00:00+00:00,187.2,193.63848078979456,179.4738230522465,190.38,timeout,-0.49390533323334973,0.04361277282135984,-0.5375181060547096,12.0,0.0,False,visible,2025-01,baseline
SOLUSDT,baseline,SHORT,2025-01-12 20:00:00+00:00,2025-01-12 20:00:00+00:00,2025-01-13 06:30:00+00:00,188.84,193.67242631179232,183.0410884258492,183.0410884258492,target,1.2000000000000024,0.05861651719525974,1.1413834828047427,2.625,0.0,False,visible,2025-01,baseline
SOLUSDT,baseline,SHORT,2025-01-13 08:00:00+00:00,2025-01-13 08:00:00+00:00,2025-01-13 11:45:00+00:00,182.39,187.67677226931767,176.04587327681875,176.04587327681875,target,1.2000000000000033,0.051748966299868505,1.1482510337001348,0.9375,0.0,False,visible,2025-01,baseline
SOLUSDT,baseline,SHORT,2025-01-13 12:00:00+00:00,2025-01-13 12:00:00+00:00,2025-01-13 14:30:00+00:00,175.33,180.89539567865216,168.65152518561743,168.65152518561743,target,1.2,0.047255400188130584,1.1527445998118693,0.625,0.0,False,visible,2025-01,baseline
SOLUSDT,baseline,SHORT,2025-01-13 16:00:00+00:00,2025-01-13 16:00:00+00:00,2025-01-14 04:15:00+00:00,178.69,184.97483170160555,171.14820195807332,184.97483170160555,stop,-1.0,0.04264792005990017,-1.0426479200599001,3.0625,0.0,False,visible,2025-01,baseline
SOLUSDT,baseline,SHORT,2025-01-14 08:00:00+00:00,2025-01-14 08:00:00+00:00,2025-01-15 13:30:00+00:00,185.52,191.6094455625145,178.21266532498262,191.6094455625145,stop,-1.0,0.04569874172339109,-1.0456987417233912,7.375,0.0,False,visible,2025-01,baseline
SOLUSDT,baseline,LONG,2025-01-18 12:00:00+00:00,2025-01-18 12:00:00+00:00,2025-01-18 15:30:00+00:00,238.85,229.47633705029412,250.09839553964704,250.09839553964704,target,1.2,0.03822145109359217,1.1617785489064079,0.875,0.0,False,visible,2025-01,baseline
SOLUSDT,baseline,LONG,2025-01-18 16:00:00+00:00,2025-01-18 16:00:00+00:00,2025-01-18 16:00:00+00:00,257.68,247.08302726098742,270.3963672868151,270.3963672868151,target,1.200000000000001,0.03647456773924055,1.1635254322607604,0.0,0.0,False,visible,2025-01,baseline
SOLUSDT,baseline,LONG,2025-01-18 20:00:00+00:00,2025-01-18 20:00:00+00:00,2025-01-19 04:30:00+00:00,255.28,242.90691817091687,270.1276981948998,270.1276981948998,target,1.2000000000000013,0.030947827331097105,1.1690521726689043,2.125,0.0,False,visible,2025-01,baseline
SOLUSDT,baseline,LONG,2025-01-19 08:00:00+00:00,2025-01-19 08:00:00+00:00,2025-01-19 10:30:00+00:00,271.32,256.8675634918019,288.6629238098377,288.6629238098377,target,1.1999999999999993,0.02815995764929614,1.1718400423507032,0.625,0.0,False,visible,2025-01,baseline
SOLUSDT,baseline,LONG,2025-01-19 12:00:00+00:00,2025-01-19 12:00:00+00:00,2025-01-19 14:15:00+00:00,286.09,270.0082732423874,305.388072109135,270.0082732423874,stop,-1.0,0.02668463445922321,-1.0266846344592233,0.5625,0.0,False,visible,2025-01,baseline
SOLUSDT,baseline,LONG,2025-01-19 16:00:00+00:00,2025-01-19 16:00:00+00:00,2025-01-19 21:45:00+00:00,270.51,253.2323251536455,291.2432098156254,253.2323251536455,stop,-1.0,0.023484930906985686,-1.0234849309069858,1.4375,0.0,False,visible,2025-01,baseline
SOLUSDT,baseline,LONG,2025-01-20 00:00:00+00:00,2025-01-20 00:00:00+00:00,2025-01-20 02:45:00+00:00,252.49,233.0434334232964,275.8258798920444,233.0434334232964,stop,-1.0,0.019475674459352266,-1.0194756744593523,0.6875,0.0,False,night,2025-01,baseline
SOLUSDT,baseline,LONG,2025-01-20 04:00:00+00:00,2025-01-20 04:00:00+00:00,2025-01-20 08:30:00+00:00,241.34,221.1914024644895,265.51831704261264,265.51831704261264,target,1.2000000000000015,0.01796700734936923,1.1820329926506323,1.125,0.0,False,night,2025-01,baseline
SOLUSDT,baseline,LONG,2025-01-20 12:00:00+00:00,2025-01-20 12:00:00+00:00,2025-01-20 17:30:00+00:00,260.59,239.65638783927918,285.7103345928649,239.65638783927918,stop,-1.0,0.018672601603532374,-1.0186726016035323,1.375,0.0,False,visible,2025-01,baseline
SOLUSDT,baseline,LONG,2025-01-20 20:00:00+00:00,2025-01-20 20:00:00+00:00,2025-01-22 20:00:00+00:00,246.08,225.09527828999077,271.2616660520111,265.22,timeout,0.9120921527813574,0.01758994020034767,0.8945022125810097,12.0,0.0,False,visible,2025-01,baseline
SOLUSDT,baseline,LONG,2025-01-23 00:00:00+00:00,2025-01-23 00:00:00+00:00,2025-01-25 00:00:00+00:00,257.31,240.83224417746894,277.0833069870373,253.22,timeout,-0.24821341231476987,0.023423396010775078,-0.27163680832554493,12.0,0.0,False,night,2025-01,baseline
SOLUSDT,baseline,LONG,2025-01-25 04:00:00+00:00,2025-01-25 04:00:00+00:00,2025-01-27 00:00:00+00:00,252.56,239.12320409893678,268.6841550812759,239.12320409893678,stop,-1.0,0.028194221508568373,-1.0281942215085684,11.0,0.0,False,night,2025-01,baseline
SOLUSDT,baseline,LONG,2025-01-30 04:00:00+00:00,2025-01-30 04:00:00+00:00,2025-01-31 20:15:00+00:00,240.16,229.26930138429609,253.2288383388447,229.26930138429609,stop,-1.0,0.03307776780091496,-1.0330777678009149,10.0625,0.0,False,night,2025-01,baseline
SOLUSDT,baseline,SHORT,2025-02-04 08:00:00+00:00,2025-02-04 08:00:00+00:00,2025-02-04 16:00:00+00:00,204.12,217.05302160254377,188.60037407694747,217.05302160254377,stop,-1.0,0.023674281958964507,-1.0236742819589646,2.0,0.0,False,visible,2025-02,baseline
SOLUSDT,baseline,SHORT,2025-02-04 20:00:00+00:00,2025-02-04 20:00:00+00:00,2025-02-06 15:30:00+00:00,208.15,220.81259965772182,192.95488041073384,192.95488041073384,target,1.1999999999999995,0.02465725904945603,1.1753427409505435,10.875,0.0,False,visible,2025-02,baseline
SOLUSDT,baseline,SHORT,2025-02-06 16:00:00+00:00,2025-02-06 16:00:00+00:00,2025-02-07 13:45:00+00:00,191.14,200.71324153123842,179.65211016251385,200.71324153123842,stop,-1.0,0.029949103348582272,-1.0299491033485824,5.4375,0.0,False,visible,2025-02,baseline
SOLUSDT,baseline,SHORT,2025-02-07 16:00:00+00:00,2025-02-07 16:00:00+00:00,2025-02-09 05:30:00+00:00,198.0,207.14369268666164,187.02756877600604,207.14369268666164,stop,-1.0,0.032481406602088536,-1.0324814066020886,9.375,0.0,False,visible,2025-02,baseline
SOLUSDT,baseline,SHORT,2025-02-09 08:00:00+00:00,2025-02-09 08:00:00+00:00,2025-02-09 21:30:00+00:00,203.88,211.33937338270803,194.92875194075037,194.92875194075037,target,1.1999999999999968,0.04099808178377788,1.159001918216219,3.375,0.0,False,visible,2025-02,baseline
SOLUSDT,baseline,SHORT,2025-02-10 00:00:00+00:00,2025-02-10 00:00:00+00:00,2025-02-10 13:45:00+00:00,200.31,207.6319016993837,191.5237179607396,207.6319016993837,stop,-1.0,0.04103647007788855,-1.0410364700778885,3.4375,0.0,False,night,2025-02,baseline
SOLUSDT,baseline,SHORT,2025-02-10 16:00:00+00:00,2025-02-10 16:00:00+00:00,2025-02-12 03:00:00+00:00,202.96,210.4004238321558,194.03149140141304,194.03149140141304,target,1.2000000000000015,0.040917023931389546,1.1590829760686119,8.75,0.0,False,visible,2025-02,baseline
SOLUSDT,baseline,SHORT,2025-02-12 04:00:00+00:00,2025-02-12 04:00:00+00:00,2025-02-14 04:00:00+00:00,194.23,200.864510578945,186.26858730526598,196.92,timeout,-0.4054556802632689,0.04391356325884838,-0.44936924352211727,12.0,0.0,False,night,2025-02,baseline
SOLUSDT,baseline,SHORT,2025-02-14 08:00:00+00:00,2025-02-14 08:00:00+00:00,2025-02-14 17:15:00+00:00,196.5,202.3142268299319,189.52292780408175,202.3142268299319,stop,-1.0,0.05069461660536083,-1.0506946166053608,2.3125,0.0,False,visible,2025-02,baseline
SOLUSDT,baseline,SHORT,2025-02-15 00:00:00+00:00,2025-02-15 00:00:00+00:00,2025-02-16 13:00:00+00:00,199.31,205.35851416049783,192.0517830074026,192.0517830074026,target,1.2,0.049427841626379414,1.1505721583736206,9.25,0.0,False,night,2025-02,baseline
SOLUSDT,baseline,SHORT,2025-02-16 16:00:00+00:00,2025-02-16 16:00:00+00:00,2025-02-17 04:30:00+00:00,190.21,195.09385025507163,184.34937969391407,184.34937969391407,target,1.1999999999999977,0.058420095846246606,1.141579904153751,3.125,0.0,False,visible,2025-02,baseline
SOLUSDT,baseline,SHORT,2025-02-17 08:00:00+00:00,2025-02-17 08:00:00+00:00,2025-02-17 12:45:00+00:00,181.25,186.3511989700932,175.12856123588816,186.3511989700932,stop,-1.0,0.053296293987731364,-1.0532962939877313,1.1875,0.0,False,visible,2025-02,baseline
SOLUSDT,baseline,SHORT,2025-02-17 16:00:00+00:00,2025-02-17 16:00:00+00:00,2025-02-18 05:15:00+00:00,180.25,185.73662054053955,173.66605535135255,173.66605535135255,target,1.199999999999998,0.04927896835625007,1.150721031643748,3.3125,0.0,False,visible,2025-02,baseline
SOLUSDT,baseline,SHORT,2025-02-18 08:00:00+00:00,2025-02-18 08:00:00+00:00,2025-02-19 10:15:00+00:00,165.63,172.0933731845676,157.87395217851883,172.0933731845676,stop,-1.0,0.03843890688428822,-1.0384389068842883,6.5625,0.0,False,visible,2025-02,baseline
SOLUSDT,baseline,SHORT,2025-02-19 12:00:00+00:00,2025-02-19 12:00:00+00:00,2025-02-21 12:00:00+00:00,173.8,180.73969930467055,165.47236083439535,177.09,timeout,-0.47408394161772455,0.03756646917317359,-0.5116504107908981,12.0,0.0,False,visible,2025-02,baseline
SOLUSDT,baseline,SHORT,2025-02-21 16:00:00+00:00,2025-02-21 16:00:00+00:00,2025-02-23 16:00:00+00:00,173.03,179.5487647080801,165.20748235030385,166.69,timeout,0.9725769043545125,0.03981505877613436,0.9327618455783782,12.0,0.0,False,visible,2025-02,baseline
SOLUSDT,baseline,SHORT,2025-02-23 20:00:00+00:00,2025-02-23 20:00:00+00:00,2025-02-24 03:00:00+00:00,167.61,172.40831435165327,161.8520227780161,161.8520227780161,target,1.1999999999999988,0.05239652544093425,1.1476034745590646,1.75,0.0,False,visible,2025-02,baseline
SOLUSDT,baseline,SHORT,2025-02-24 04:00:00+00:00,2025-02-24 04:00:00+00:00,2025-02-24 15:00:00+00:00,160.92,166.077220027701,154.73133596675876,154.73133596675876,target,1.200000000000001,0.04680428577867024,1.1531957142213307,2.75,0.0,False,night,2025-02,baseline
SOLUSDT,baseline,SHORT,2025-02-24 16:00:00+00:00,2025-02-24 16:00:00+00:00,2025-02-24 22:00:00+00:00,152.62,158.45330444637725,145.62003466434732,145.62003466434732,target,1.2,0.03924533720199987,1.160754662798,1.5,0.0,False,visible,2025-02,baseline
SOLUSDT,baseline,SHORT,2025-02-25 00:00:00+00:00,2025-02-25 00:00:00+00:00,2025-02-25 07:15:00+00:00,141.73,148.757122201213,133.29745335854435,133.29745335854435,target,1.2000000000000033,0.03025349409226183,1.1697465059077414,1.8125,0.0,False,night,2025-02,baseline
SOLUSDT,baseline,SHORT,2025-02-25 08:00:00+00:00,2025-02-25 08:00:00+00:00,2025-02-25 16:30:00+00:00,136.18,143.5806181224745,127.29925825303062,143.5806181224745,stop,-1.0,0.02760174847823381,-1.0276017484782338,2.125,0.0,False,visible,2025-02,baseline
SOLUSDT,baseline,SHORT,2025-02-25 20:00:00+00:00,2025-02-25 20:00:00+00:00,2025-02-26 14:00:00+00:00,145.33,153.28023524601915,135.78971770477708,135.78971770477708,target,1.199999999999997,0.027419943341821885,1.1725800566581752,4.5,0.0,False,visible,2025-02,baseline
SOLUSDT,baseline,SHORT,2025-02-26 16:00:00+00:00,2025-02-26 16:00:00+00:00,2025-02-28 01:30:00+00:00,139.22,146.49300454275038,130.49239454869954,130.49239454869954,target,1.2,0.028713030326394946,1.171286969673605,8.375,0.0,False,visible,2025-02,baseline
SOLUSDT,baseline,SHORT,2025-02-28 04:00:00+00:00,2025-02-28 04:00:00+00:00,2025-02-28 12:45:00+00:00,127.59,134.93482901089212,118.77620518692946,134.93482901089212,stop,-1.0,0.02605710762172721,-1.0260571076217273,2.1875,0.0,False,night,2025-02,baseline
SOLUSDT,baseline,SHORT,2025-02-28 16:00:00+00:00,2025-02-28 16:00:00+00:00,2025-03-02 15:15:00+00:00,145.62,153.70992413882288,135.91209103341254,153.70992413882288,stop,-1.0,0.027000253185536366,-1.0270002531855364,11.8125,0.0,False,visible,2025-02,baseline
SOLUSDT,baseline,SHORT,2025-03-03 20:00:00+00:00,2025-03-03 20:00:00+00:00,2025-03-05 20:00:00+00:00,141.81,153.06344629454384,128.30586444654742,144.72,timeout,-0.2585874516867684,0.018902209548299315,-0.2774896612350677,12.0,0.0,False,visible,2025-03,baseline
SOLUSDT,baseline,SHORT,2025-03-06 00:00:00+00:00,2025-03-06 00:00:00+00:00,2025-03-08 00:00:00+00:00,146.17,155.54004626718068,134.92594447938313,139.31,timeout,0.7321201842970252,0.023399564286886967,0.7087206200101382,12.0,0.0,False,night,2025-03,baseline
SOLUSDT,baseline,SHORT,2025-03-08 04:00:00+00:00,2025-03-08 04:00:00+00:00,2025-03-09 16:30:00+00:00,139.58,147.94647272092567,129.54023273488923,129.54023273488923,target,1.1999999999999993,0.025024882884795395,1.1749751171152039,9.125,0.0,False,night,2025-03,baseline
SOLUSDT,baseline,SHORT,2025-03-09 20:00:00+00:00,2025-03-09 20:00:00+00:00,2025-03-10 14:15:00+00:00,129.1,135.50308869466045,121.41629356640746,121.41629356640746,target,1.1999999999999982,0.030243216865242714,1.1697567831347555,4.5625,0.0,False,visible,2025-03,baseline
SOLUSDT,baseline,SHORT,2025-03-10 16:00:00+00:00,2025-03-10 16:00:00+00:00,2025-03-11 00:30:00+00:00,121.87,128.62409308752783,113.76508829496662,113.76508829496662,target,1.2000000000000004,0.027065809966044095,1.1729341900339563,2.125,0.0,False,visible,2025-03,baseline
SOLUSDT,baseline,SHORT,2025-03-11 04:00:00+00:00,2025-03-11 04:00:00+00:00,2025-03-11 18:00:00+00:00,119.91,126.96259840134789,111.44688191838253,126.96259840134789,stop,-1.0,0.025503366243798058,-1.025503366243798,3.5,0.0,False,night,2025-03,baseline
SOLUSDT,baseline,SHORT,2025-03-11 20:00:00+00:00,2025-03-11 20:00:00+00:00,2025-03-13 20:00:00+00:00,128.05,134.96127851522536,119.75646578172959,121.4,timeout,0.9621953427792335,0.027791529393131,0.9344038133861025,12.0,0.0,False,visible,2025-03,baseline
SOLUSDT,baseline,SHORT,2025-03-14 00:00:00+00:00,2025-03-14 00:00:00+00:00,2025-03-14 13:45:00+00:00,123.32,128.93833231277148,116.57800122467421,128.93833231277148,stop,-1.0,0.03292436077152414,-1.0329243607715242,3.4375,0.0,False,night,2025-03,baseline
